alias,canonical,source,confidence
血溢声户证,血溢声户证,term_sheet4_self,0.6
血溢声户证,血溢声户证等,term_sheet3_self,0.6
血溢声户证,血热营虚,term_sheet2,1.0
血溢声户证等,血溢声户证,term_sheet3_self,0.6
血溢声户证等,血溢声户证等,term_sheet3_self,0.6
血溢病,血溢,term_sheet2,1.0
血溢病,血溢,term_sheet3_self,0.6
血溢病,血溢,term_sheet4_self,0.6
血溢病,血溢病,term_sheet2,1.0
血溢病,血溢病,term_sheet3_self,0.6
血溢病,血溢病,term_sheet4_self,0.6
血溢病,血溢病(出血性疾病),term_sheet2,1.0
血溢病,血溢病等,term_sheet3_self,0.6
血溢病(出血性疾病),血溢病(出血性疾病),term_sheet2,1.0
血溢病/血溢病(出血性疾病),血溢病(出血性疾病),term_sheet2,1.0
血溢病等,血溢病,term_sheet3_self,0.6
血溢病等,血溢病等,term_sheet3_self,0.6
血灌瞳神,异物长期存留耳道,term_sheet2,1.0
血灌瞳神,痰浊凝结,term_sheet2,1.0
血灌瞳神,血灌瞳神,term_sheet1,1.0
血灌瞳神,血灌瞳神,term_sheet3_self,0.6
血灌瞳神,血灌瞳神,term_sheet4_self,0.6
血灌瞳神,血灌瞳神(眼底出血),term_sheet2,1.0
血灌瞳神,血灌瞳神等,term_sheet3_self,0.6
血灌瞳神,麻风病后期,term_sheet2,1.0
血灌瞳神,鼻中息肉,term_sheet2,1.0
血灌瞳神(眼底出血),血灌瞳神(眼底出血),term_sheet2,1.0
血灌瞳神/血灌瞳神(眼底出血),血灌瞳神(眼底出血),term_sheet2,1.0
血灌瞳神等,血灌瞳神,term_sheet3_self,0.6
血灌瞳神等,血灌瞳神等,term_sheet3_self,0.6
血热,失音,term_sheet2,1.0
血热,断耳疮,term_sheet2,1.0
血热,血热,term_sheet2,1.0
血热/血热,血热,term_sheet2,1.0
血热人肺证,血热人肺证,term_sheet3_self,0.6
血热入肺,血热入肺,term_sheet2,1.0
血热入肺,血热入肺,term_sheet3_self,0.6
血热入肺,血热入肺,term_sheet4_self,0.6
血热入肺/血热入肺,血热入肺,term_sheet2,1.0
血热入肺证,血热入肺,term_sheet2,1.0
血热入肺证,血热入肺证,term_sheet4_self,0.6
血热内扰,血热内扰,term_sheet2,1.0
血热内扰/血热内扰,血热内扰,term_sheet2,1.0
血热内扰证,血热内扰,term_sheet2,1.0
血热内扰证,血热内扰证,term_sheet3_self,0.6
血热内扰证,血热内扰证,term_sheet4_self,0.6
血热内扰证,血热内扰证等,term_sheet3_self,0.6
血热内扰证等,血热内扰证,term_sheet3_self,0.6
血热内扰证等,血热内扰证等,term_sheet3_self,0.6
血热动血,血热动血,term_sheet2,1.0
血热动血/血热动血,血热动血,term_sheet2,1.0
血热动血证,血热动血,term_sheet2,1.0
血热动血证,血热动血证,term_sheet3_self,0.6
血热动血证,血热动血证,term_sheet4_self,0.6
血热动风,血热动风,term_sheet2,1.0
血热动风/血热动风,血热动风,term_sheet2,1.0
血热动风证,血热动风,term_sheet2,1.0
血热动风证,血热动风证,term_sheet3_self,0.6
血热动风证,血热动风证,term_sheet4_self,0.6
血热化燥,血热化燥,term_sheet2,1.0
血热化燥,血热化燥,term_sheet3_self,0.6
血热化燥,血热化燥,term_sheet4_self,0.6
血热化燥/血热化燥,血热化燥,term_sheet2,1.0
血热化燥证,血热化燥,term_sheet2,1.0
血热化燥证,血热化燥证,term_sheet3_self,0.6
血热化燥证,血热化燥证,term_sheet4_self,0.6
血热妄行,皮肤瘙痒,term_sheet2,1.0
血热妄行,皮肤瘙痒症,term_sheet2,1.0
血热妄行,血热妄行,term_sheet2,1.0
血热妄行,血热妄行,term_sheet3_self,0.6
血热妄行,血热妄行,term_sheet4_self,0.6
血热妄行/血热妄行,血热妄行,term_sheet2,1.0
血热扰神,耳眩晕伴耳鸣,term_sheet2,1.0
血热扰神,血热扰神,term_sheet2,1.0
血热扰神/血热扰神,血热扰神,term_sheet2,1.0
血热扰神证,耳眩晕伴耳鸣,term_sheet2,1.0
血热扰神证,血热扰神证,term_sheet3_self,0.6
血热扰神证,血热扰神证,term_sheet4_self,0.6
血热温毒,血热温毒,term_sheet2,1.0
血热温毒/血热温毒,血热温毒,term_sheet2,1.0
血热温毒证,血热温毒,term_sheet2,1.0
血热温毒证,血热温毒证,term_sheet3_self,0.6
血热温毒证,血热温毒证,term_sheet4_self,0.6
血热温毒证,血热温毒证等,term_sheet3_self,0.6
血热温毒证等,血热温毒证,term_sheet3_self,0.6
血热温毒证等,血热温毒证等,term_sheet3_self,0.6
血热生风,血热生风,term_sheet2,1.0
血热生风/血热生风,血热生风,term_sheet2,1.0
血热生风证,血热生风,term_sheet2,1.0
血热生风证,血热生风证,term_sheet3_self,0.6
血热生风证,血热生风证,term_sheet4_self,0.6
血热生风证,血热生风证等,term_sheet3_self,0.6
血热生风证等,血热生风证,term_sheet3_self,0.6
血热生风证等,血热生风证等,term_sheet3_self,0.6
血热瘀滞,血热瘀滞,term_sheet2,1.0
血热瘀滞/血热瘀滞,血热瘀滞,term_sheet2,1.0
血热瘀滞证,血热瘀滞,term_sheet2,1.0
血热瘀滞证,血热瘀滞证,term_sheet3_self,0.6
血热瘀滞证,血热瘀滞证,term_sheet4_self,0.6
血热瘀阻,血热瘀阻,term_sheet2,1.0
血热瘀阻/血热瘀阻,血热瘀阻,term_sheet2,1.0
血热瘀阻证,血热瘀阻,term_sheet2,1.0
血热瘀阻证,血热瘀阻证,term_sheet3_self,0.6
血热瘀阻证,血热瘀阻证,term_sheet4_self,0.6
血热肠燥,血热肠燥,term_sheet2,1.0
血热肠燥/血热肠燥,血热肠燥,term_sheet2,1.0
血热肠燥证,血热肠燥,term_sheet2,1.0
血热肠燥证,血热肠燥证,term_sheet3_self,0.6
血热肠燥证,血热肠燥证,term_sheet4_self,0.6
血热营虚,血热营虚,term_sheet2,1.0
血热营虚/血热营虚,血热营虚,term_sheet2,1.0
血热营虚证,血热营虚,term_sheet2,1.0
血热营虚证,血热营虚证,term_sheet3_self,0.6
血热营虚证,血热营虚证,term_sheet4_self,0.6
血热蕴毒,血热蕴毒,term_sheet2,1.0
血热蕴毒/血热蕴毒,血热蕴毒,term_sheet2,1.0
血热蕴毒证,血热蕴毒,term_sheet2,1.0
血热蕴毒证,血热蕴毒证,term_sheet3_self,0.6
血热蕴毒证,血热蕴毒证,term_sheet4_self,0.6
血热蕴毒证,血热蕴毒证等,term_sheet3_self,0.6
血热蕴毒证等,血热蕴毒证,term_sheet3_self,0.6
血热蕴毒证等,血热蕴毒证等,term_sheet3_self,0.6
血热证,失音,term_sheet2,1.0
血热证,断耳疮,term_sheet2,1.0
血热证,血热,term_sheet2,1.0
血热证,血热证,term_sheet3_self,0.6
血热证,血热证,term_sheet4_self,0.6
血热证,血热证等,term_sheet3_self,0.6
血热证等,血热证,term_sheet3_self,0.6
血热证等,血热证等,term_sheet3_self,0.6
血热郁肤,血热郁肤,term_sheet2,1.0
血热郁肤/血热郁肤,血热郁肤,term_sheet2,1.0
血热郁肤证,血热郁肤,term_sheet2,1.0
血热郁肤证,血热郁肤证,term_sheet3_self,0.6
血热郁肤证,血热郁肤证,term_sheet4_self,0.6
血热郁肤证,血热郁肤证等,term_sheet3_self,0.6
血热郁肤证等,血热郁肤证,term_sheet3_self,0.6
血热郁肤证等,血热郁肤证等,term_sheet3_self,0.6
血热风燥,脾肺气虚,term_sheet2,1.0
血热风燥,血热风燥,term_sheet2,1.0
血热风燥/血热风燥,血热风燥,term_sheet2,1.0
血热风燥证,脾肺气虚,term_sheet2,1.0
血热风燥证,血热风燥,term_sheet2,1.0
血热风燥证,血热风燥证,term_sheet3_self,0.6
血热风燥证,血热风燥证,term_sheet4_self,0.6
血热风燥证,血热风燥证等,term_sheet3_self,0.6
血热风燥证等,血热风燥证,term_sheet3_self,0.6
血热风燥证等,血热风燥证等,term_sheet3_self,0.6
血疝,血疝,term_sheet2,1.0
血疝,血疝,term_sheet3_self,0.6
血疝,血疝,term_sheet4_self,0.6
血疝,血疝(阴囊血肿),term_sheet2,1.0
血疝(阴囊血肿),血疝(阴囊血肿),term_sheet2,1.0
血疝/血疝(阴囊血肿),血疝(阴囊血肿),term_sheet2,1.0
血疸,肉轮气虚(眼睑气虚),term_sheet2,1.0
血疸,血疸,term_sheet2,1.0
血疸,血疸,term_sheet3_self,0.6
血疸,血疸,term_sheet4_self,0.6
血疸,血疸(血液病),term_sheet2,1.0
血疸(血液病),血疸(血液病),term_sheet2,1.0
血疸/血疸(血液病),血疸(血液病),term_sheet2,1.0
血痹,血痹,term_sheet2,1.0
血痹,血痹,term_sheet4_self,0.6
血痹,血痹(血行不畅),term_sheet2,1.0
血痹(血行不畅),血痹(血行不畅),term_sheet2,1.0
血痹/血痹(血行不畅),血痹(血行不畅),term_sheet2,1.0
血瘀,妊娠恶阻,term_sheet2,1.0
血瘀,心悸,term_sheet2,1.0
血瘀,心火上炎,term_sheet2,1.0
血瘀,心阴虚,term_sheet2,1.0
血瘀,气分热盛,term_sheet2,1.0
血瘀,水饮停聚,term_sheet2,1.0
血瘀,燥热内结,term_sheet2,1.0
血瘀,疳积(小儿营养不良),term_sheet2,1.0
血瘀,痈肿溃脓,term_sheet2,1.0
血瘀,痰热扰心,term_sheet2,1.0
血瘀,癫狂,term_sheet2,1.0
血瘀,癫狂病,term_sheet2,1.0
血瘀,百合,term_sheet2,1.0
血瘀,百合病,term_sheet2,1.0
血瘀,神劳(神经衰弱),term_sheet2,1.0
血瘀,脾胃气滞,term_sheet2,1.0
血瘀,血厥,term_sheet2,1.0
血瘀,血热扰神,term_sheet2,1.0
血瘀,血瘀,term_sheet2,1.0
血瘀,血瘀,term_sheet3_self,0.6
血瘀,血瘀,term_sheet4_self,0.6
血瘀,血郁(血瘀),term_sheet2,1.0
血瘀,阳明腑实,term_sheet2,1.0
血瘀/血瘀,血瘀,term_sheet2,1.0
血瘀夹风,血瘀夹风,term_sheet2,1.0
血瘀夹风,阳虚饮邪上泛,term_sheet2,1.0
血瘀夹风/血瘀夹风,血瘀夹风,term_sheet2,1.0
血瘀夹风证,血瘀夹风证,term_sheet3_self,0.6
血瘀夹风证,血瘀夹风证,term_sheet4_self,0.6
血瘀夹风证,阳虚饮邪上泛,term_sheet2,1.0
血瘀气滞,血瘀气滞,term_sheet2,1.0
血瘀气滞/血瘀气滞,血瘀气滞,term_sheet2,1.0
血瘀气滞或湿热夹痰,痒甚(瘙痒严重),term_sheet2,1.0
血瘀气滞或湿热夹痰,血瘀气滞或湿热夹痰,term_sheet2,1.0
血瘀气滞或湿热夹痰,血瘀气滞或湿热夹痰,term_sheet3_self,0.6
血瘀气滞或湿热夹痰,血瘀气滞或湿热夹痰,term_sheet4_self,0.6
血瘀气滞或湿热夹痰/血瘀气滞或湿热夹痰,血瘀气滞或湿热夹痰,term_sheet2,1.0
血瘀气滞证,血瘀气滞,term_sheet2,1.0
血瘀气滞证,血瘀气滞证,term_sheet3_self,0.6
血瘀气滞证,血瘀气滞证,term_sheet4_self,0.6
血瘀痰凝,血瘀痰凝,term_sheet2,1.0
血瘀痰凝/血瘀痰凝,血瘀痰凝,term_sheet2,1.0
血瘀痰凝证,血瘀痰凝,term_sheet2,1.0
血瘀痰凝证,血瘀痰凝证,term_sheet3_self,0.6
血瘀痰凝证,血瘀痰凝证,term_sheet4_self,0.6
血瘀痰阻,血瘀痰阻,term_sheet2,1.0
血瘀痰阻/血瘀痰阻,血瘀痰阻,term_sheet2,1.0
血瘀痰阻证,血瘀痰阻,term_sheet2,1.0
血瘀痰阻证,血瘀痰阻证,term_sheet3_self,0.6
血瘀痰阻证,血瘀痰阻证,term_sheet4_self,0.6
血瘀痰阻证,血瘀痰阻证等,term_sheet3_self,0.6
血瘀痰阻证等,血瘀痰阻证,term_sheet3_self,0.6
血瘀痰阻证等,血瘀痰阻证等,term_sheet3_self,0.6
血瘀耳窍,喉痞(喉部阻塞),term_sheet2,1.0
血瘀耳窍,肺气壅滞,term_sheet2,1.0
血瘀耳窍,血瘀耳窍,term_sheet2,1.0
血瘀耳窍/血瘀耳窍,血瘀耳窍,term_sheet2,1.0
血瘀耳窍证,喉痞(喉部阻塞),term_sheet2,1.0
血瘀耳窍证,肺气壅滞,term_sheet2,1.0
血瘀耳窍证,血瘀耳窍证,term_sheet3_self,0.6
血瘀耳窍证,血瘀耳窍证,term_sheet4_self,0.6
血瘀证,妊娠恶阻,term_sheet2,1.0
血瘀证,心悸,term_sheet2,1.0
血瘀证,心火上炎,term_sheet2,1.0
血瘀证,心阴虚,term_sheet2,1.0
血瘀证,气分热盛,term_sheet2,1.0
血瘀证,水饮停聚,term_sheet2,1.0
血瘀证,燥热内结,term_sheet2,1.0
血瘀证,疳积(小儿营养不良),term_sheet2,1.0
血瘀证,痰热扰心,term_sheet2,1.0
血瘀证,癫狂,term_sheet2,1.0
血瘀证,癫狂病,term_sheet2,1.0
血瘀证,百合,term_sheet2,1.0
血瘀证,百合病,term_sheet2,1.0
血瘀证,神劳(神经衰弱),term_sheet2,1.0
血瘀证,脾胃气滞,term_sheet2,1.0
血瘀证,血厥,term_sheet2,1.0
血瘀证,血热扰神,term_sheet2,1.0
血瘀证,血瘀,term_sheet2,1.0
血瘀证,血瘀证,term_sheet3_self,0.6
血瘀证,血瘀证,term_sheet4_self,0.6
血瘀证,血瘀证等,term_sheet3_self,0.6
血瘀证(瘀血阻络),血瘀证(瘀血阻络),term_sheet3_self,0.6
血瘀证或有形实邪阻滞气机,血瘀证或有形实邪阻滞气机,term_sheet3_self,0.6
血瘀证等,血瘀证,term_sheet3_self,0.6
血瘀证等,血瘀证等,term_sheet3_self,0.6
血瘀风燥,血瘀风燥,term_sheet2,1.0
血瘀风燥/血瘀风燥,血瘀风燥,term_sheet2,1.0
血瘀风燥证,血瘀风燥,term_sheet2,1.0
血瘀风燥证,血瘀风燥证,term_sheet3_self,0.6
血瘀风燥证,血瘀风燥证,term_sheet4_self,0.6
血瘤,血瘤,term_sheet2,1.0
血瘤,血瘤,term_sheet3_self,0.6
血瘤,血瘤,term_sheet4_self,0.6
血瘤,血瘤(血管瘤),term_sheet2,1.0
血瘤(血管瘤),血瘤(血管瘤),term_sheet2,1.0
血瘤/血瘤(血管瘤),血瘤(血管瘤),term_sheet2,1.0
血癌,血癌,term_sheet2,1.0
血癌,血癌,term_sheet3_self,0.6
血癌,血癌,term_sheet4_self,0.6
血癌,血癌(血液系统恶性肿瘤),term_sheet2,1.0
血癌,血癌等,term_sheet3_self,0.6
血癌(血液系统恶性肿瘤),血癌(血液系统恶性肿瘤),term_sheet2,1.0
血癌/血癌(血液系统恶性肿瘤),血癌(血液系统恶性肿瘤),term_sheet2,1.0
血癌等,血癌,term_sheet3_self,0.6
血癌等,血癌等,term_sheet3_self,0.6
血管瘤,血瘤(血管瘤),term_sheet2,1.0
血管瘤,血管瘤,term_sheet2,1.0
血管瘤,血管瘤,term_sheet3_self,0.6
血管瘤,血管瘤,term_sheet4_self,0.6
血管瘤,血管瘤等,term_sheet3_self,0.6
血管瘤/血管瘤,血管瘤,term_sheet2,1.0
血管瘤等,血管瘤,term_sheet3_self,0.6
血管瘤等,血管瘤等,term_sheet3_self,0.6
血精,血精,term_sheet1,1.0
血络受伤,血络受伤,term_sheet2,1.0
血络受伤,血络受伤,term_sheet3_self,0.6
血络受伤,血络受伤,term_sheet4_self,0.6
血络受伤,血络受伤等,term_sheet3_self,0.6
血络受伤/血络受伤,血络受伤,term_sheet2,1.0
血络受伤等,血络受伤,term_sheet3_self,0.6
血络受伤等,血络受伤等,term_sheet3_self,0.6
血络受伤证,血络受伤,term_sheet2,1.0
血络受伤证,血络受伤证,term_sheet3_self,0.6
血络受伤证,血络受伤证,term_sheet4_self,0.6
血络瘀闭,血络瘀闭,term_sheet2,1.0
血络瘀闭/血络瘀闭,血络瘀闭,term_sheet2,1.0
血络瘀闭证,血络瘀闭,term_sheet2,1.0
血络瘀闭证,血络瘀闭证,term_sheet3_self,0.6
血络瘀闭证,血络瘀闭证,term_sheet4_self,0.6
血络瘀闭证,血络瘀闭证等,term_sheet3_self,0.6
血络瘀闭证等,血络瘀闭证,term_sheet3_self,0.6
血络瘀闭证等,血络瘀闭证等,term_sheet3_self,0.6
血络郁闭,血络郁闭,term_sheet2,1.0
血络郁闭,血络郁闭,term_sheet3_self,0.6
血络郁闭,血络郁闭,term_sheet4_self,0.6
血络郁闭/血络郁闭,血络郁闭,term_sheet2,1.0
血翳包睛,水湿侵耳,term_sheet2,1.0
血翳包睛,肝火上炎兼瘀滞,term_sheet2,1.0
血翳包睛,血翳包睛,term_sheet2,1.0
血翳包睛,血翳包睛,term_sheet3_self,0.6
血翳包睛,血翳包睛,term_sheet4_self,0.6
血翳包睛,血翳包睛(眼疾),term_sheet2,1.0
血翳包睛,赤脉下垂,term_sheet1_definition,0.75
血翳包睛,风轮阴虚邪恋(眼睑阴虚邪恋),term_sheet2,1.0
血翳包睛(眼疾),血翳包睛(眼疾),term_sheet2,1.0
血翳包睛/血翳包睛(眼疾),血翳包睛(眼疾),term_sheet2,1.0
血脉不畅,痰厥,term_sheet2,1.0
血脉不畅,血脉不畅,term_sheet2,1.0
血脉不畅,血脉不畅,term_sheet4_self,0.6
血脉不畅/血脉不畅,血脉不畅,term_sheet2,1.0
血脱,尿道炎,term_sheet2,1.0
血脱,"此处“肾痒”不常见,请提供更多信息",term_sheet2,1.0
血脱,水轮气血瘀滞,term_sheet2,1.0
血脱,"精气满溢(此条目不常见,请提供更多信息)",term_sheet2,1.0
血脱,脾虚不摄,term_sheet2,1.0
血脱,虚火上炎,term_sheet2,1.0
血脱,血脱,term_sheet2,1.0
血脱,血脱,term_sheet3_self,0.6
血脱,血脱,term_sheet4_self,0.6
血脱/血脱,血脱,term_sheet2,1.0
血脱证,血脱,term_sheet2,1.0
血脱证,血脱证,term_sheet3_self,0.6
血脱证,血脱证,term_sheet4_self,0.6
血虚,发瘤(毛发囊肿),term_sheet2,1.0
血虚,夏季热,term_sheet2,1.0
血虚,梅毒性溃疡,term_sheet2,1.0
血虚,痤疮,term_sheet2,1.0
血虚,痴呆,term_sheet2,1.0
血虚,癌症疼痛,term_sheet2,1.0
血虚,百日咳,term_sheet2,1.0
血虚,脏腑败坏(预后不良),term_sheet2,1.0
血虚,脓疱,term_sheet2,1.0
血虚,血虚,term_sheet2,1.0
血虚,血虚,term_sheet3_self,0.6
血虚,血虚,term_sheet4_self,0.6
血虚,阴毒,term_sheet2,1.0
血虚,风痰闭阻,term_sheet2,1.0
血虚/血虚,血虚,term_sheet2,1.0
血虚不润,皮肤损伤出血,term_sheet2,1.0
血虚不润,血虚,term_sheet2,1.0
血虚不润/血虚,血虚,term_sheet2,1.0
血虚不润证,皮肤损伤出血,term_sheet2,1.0
血虚不润证,血虚不润证,term_sheet3_self,0.6
血虚不润证,血虚不润证,term_sheet4_self,0.6
血虚不润证,血虚不润证等,term_sheet3_self,0.6
血虚不润证等,血虚不润证,term_sheet3_self,0.6
血虚不润证等,血虚不润证等,term_sheet3_self,0.6
血虚动风,寒凝经脉,term_sheet2,1.0
血虚动风,血虚动风,term_sheet2,1.0
血虚动风,血虚生风,term_sheet2,1.0
血虚动风/血虚生风,血虚生风,term_sheet2,1.0
血虚动风证,寒凝经脉,term_sheet2,1.0
血虚动风证,血虚动风,term_sheet2,1.0
血虚动风证,血虚动风证,term_sheet3_self,0.6
血虚动风证,血虚动风证,term_sheet4_self,0.6
血虚动风证,血虚动风证等,term_sheet3_self,0.6
血虚动风证等,血虚动风证,term_sheet3_self,0.6
血虚动风证等,血虚动风证等,term_sheet3_self,0.6
血虚劳损,干血劳(血虚劳损),term_sheet2,1.0
血虚劳损,血虚劳损,term_sheet2,1.0
血虚夹瘀,血虚夹瘀,term_sheet2,1.0
血虚夹瘀/血虚夹瘀,血虚夹瘀,term_sheet2,1.0
血虚夹瘀证,血虚夹瘀,term_sheet2,1.0
血虚夹瘀证,血虚夹瘀证,term_sheet3_self,0.6
血虚夹瘀证,血虚夹瘀证,term_sheet4_self,0.6
血虚有寒,血虚有寒,term_sheet2,1.0
血虚有寒,血虚有寒,term_sheet3_self,0.6
血虚有寒,血虚有寒,term_sheet4_self,0.6
血虚有寒/血虚有寒,血虚有寒,term_sheet2,1.0
血虚津亏,血虚津亏,term_sheet2,1.0
血虚津亏/血虚津亏,血虚津亏,term_sheet2,1.0
血虚津亏证,血虚津亏,term_sheet2,1.0
血虚津亏证,血虚津亏证,term_sheet3_self,0.6
血虚津亏证,血虚津亏证,term_sheet4_self,0.6
血虚生燥,血虚生燥,term_sheet2,1.0
血虚生燥,血虚生燥,term_sheet3_self,0.6
血虚生燥,血虚生燥,term_sheet4_self,0.6
血虚生燥/血虚生燥,血虚生燥,term_sheet2,1.0
血虚生风,气轮风热(眼球风热),term_sheet2,1.0
血虚生风,燕口(唇炎),term_sheet2,1.0
血虚生风,血虚生风,term_sheet2,1.0
血虚生风,血虚生风,term_sheet3_self,0.6
血虚生风,血虚生风,term_sheet4_self,0.6
血虚生风/血虚生风,血虚生风,term_sheet2,1.0
血虚生风证,气轮风热(眼球风热),term_sheet2,1.0
血虚生风证,燕口(唇炎),term_sheet2,1.0
血虚生风证,血虚生风,term_sheet2,1.0
血虚生风证,血虚生风证,term_sheet3_self,0.6
血虚生风证,血虚生风证,term_sheet4_self,0.6
血虚生风证,血虚生风证等,term_sheet3_self,0.6
血虚生风证等,血虚生风证,term_sheet3_self,0.6
血虚生风证等,血虚生风证等,term_sheet3_self,0.6
血虚筋脉失养,血虚筋脉失养,term_sheet2,1.0
血虚筋脉失养,血虚筋脉失养,term_sheet3_self,0.6
血虚筋脉失养,血虚筋脉失养,term_sheet4_self,0.6
血虚筋脉失养/血虚筋脉失养,血虚筋脉失养,term_sheet2,1.0
血虚耳窍失养,噎膈(吞咽困难),term_sheet2,1.0
血虚耳窍失养,血虚耳窍失养,term_sheet2,1.0
血虚耳窍失养/血虚耳窍失养,血虚耳窍失养,term_sheet2,1.0
血虚耳窍失养证,噎膈(吞咽困难),term_sheet2,1.0
血虚耳窍失养证,血虚耳窍失养证,term_sheet3_self,0.6
血虚耳窍失养证,血虚耳窍失养证,term_sheet4_self,0.6
血虚肠燥,血虚肠燥,term_sheet2,1.0
血虚肠燥/血虚肠燥,血虚肠燥,term_sheet2,1.0
血虚肠燥证,血虚肠燥,term_sheet2,1.0
血虚肠燥证,血虚肠燥证,term_sheet3_self,0.6
血虚肠燥证,血虚肠燥证,term_sheet4_self,0.6
血虚证,发瘤(毛发囊肿),term_sheet2,1.0
血虚证,夏季热,term_sheet2,1.0
血虚证,梅毒性溃疡,term_sheet2,1.0
血虚证,痤疮,term_sheet2,1.0
血虚证,痴呆,term_sheet2,1.0
血虚证,癌症疼痛,term_sheet2,1.0
血虚证,百日咳,term_sheet2,1.0
血虚证,脏腑败坏(预后不良),term_sheet2,1.0
血虚证,血虚,term_sheet2,1.0
血虚证,血虚证,term_sheet3_self,0.6
血虚证,血虚证,term_sheet4_self,0.6
血虚证,血虚证等,term_sheet3_self,0.6
血虚证,风痰闭阻,term_sheet2,1.0
血虚证或风眩,血虚证或风眩,term_sheet3_self,0.6
血虚证等,血虚证,term_sheet3_self,0.6
血虚证等,血虚证等,term_sheet3_self,0.6
血虚风动,血虚风动,term_sheet2,1.0
血虚风动,血虚风动,term_sheet3_self,0.6
血虚风动,血虚风动,term_sheet4_self,0.6
血虚风动/血虚风动,血虚风动,term_sheet2,1.0
血虚风燥,脓毒蕴积,term_sheet2,1.0
血虚风燥,血虚风燥,term_sheet2,1.0
血虚风燥/血虚风燥,血虚风燥,term_sheet2,1.0
血虚风燥证,脓毒蕴积,term_sheet2,1.0
血虚风燥证,血虚风燥,term_sheet2,1.0
血虚风燥证,血虚风燥证,term_sheet3_self,0.6
血虚风燥证,血虚风燥证,term_sheet4_self,0.6
血虚风燥证,血虚风燥证等,term_sheet3_self,0.6
血虚风燥证等,血虚风燥证,term_sheet3_self,0.6
血虚风燥证等,血虚风燥证等,term_sheet3_self,0.6
血虚风袭,血虚风袭,term_sheet2,1.0
血虚风袭/血虚风袭,血虚风袭,term_sheet2,1.0
血虚风袭证,血虚风袭,term_sheet2,1.0
血虚风袭证,血虚风袭证,term_sheet3_self,0.6
血虚风袭证,血虚风袭证,term_sheet4_self,0.6
血虚风袭证,血虚风袭证等,term_sheet3_self,0.6
血虚风袭证等,血虚风袭证,term_sheet3_self,0.6
血虚风袭证等,血虚风袭证等,term_sheet3_self,0.6
血虚鼻窍失养,燥屎(便秘),term_sheet2,1.0
血虚鼻窍失养,胆癌,term_sheet2,1.0
血虚鼻窍失养,血虚鼻窍失养,term_sheet2,1.0
血虚鼻窍失养/血虚鼻窍失养,血虚鼻窍失养,term_sheet2,1.0
血虚鼻窍失养证,燥屎(便秘),term_sheet2,1.0
血虚鼻窍失养证,胆癌,term_sheet2,1.0
血虚鼻窍失养证,血虚鼻窍失养证,term_sheet3_self,0.6
血虚鼻窍失养证,血虚鼻窍失养证,term_sheet4_self,0.6
血行不畅,血痹(血行不畅),term_sheet2,1.0
血轮实热,血轮实热,term_sheet2,1.0
血轮实热,血轮实热(眼珠实热),term_sheet2,1.0
血轮实热(眼珠实热),血轮实热(眼珠实热),term_sheet2,1.0
血轮实热/血轮实热(眼珠实热),血轮实热(眼珠实热),term_sheet2,1.0
